real_price,theme_cat,theme_lic
5.06,Standard,TRUE
20.97,Standard,TRUE
65.14,Standard,TRUE
59.39,Standard,FALSE
2.44,Standard,FALSE
11.22,Standard,FALSE
20.7,Standard,FALSE
14.29,Standard,FALSE
36.29,Standard,FALSE
78.64,Standard,FALSE
8.91,Standard,FALSE
8.65,Standard,FALSE
114.33,Standard,FALSE
25.9,Standard,TRUE
47.71,Standard,TRUE
3.99,Standard,TRUE
9.99,Standard,TRUE
64.09,Standard,TRUE
159.99,Standard,FALSE
89.99,Standard,FALSE
19.99,Standard,TRUE
20.29,Standard,FALSE
39.99,Standard,FALSE
14.99,Standard,FALSE
129.99,Standard,FALSE
49.99,Standard,FALSE
6.99,Standard,FALSE
49.99,Standard,FALSE
92.43,Standard,TRUE
65.77,Standard,FALSE
74.24,Standard,FALSE
12.99,Standard,FALSE
54.28,Standard,TRUE
25.33,Standard,FALSE
4.26,Standard,TRUE
11.74,Standard,TRUE
34.67,Standard,FALSE
13.02,Standard,TRUE
16.22,Standard,FALSE
2.8,Standard,FALSE
3.89,Standard,FALSE
59.99,Standard,TRUE
43.27,Standard,TRUE
8.86,Standard,TRUE
9.99,Standard,TRUE
126.63,Standard,TRUE
109.99,Standard,TRUE
117.51,Standard,TRUE
49.99,Standard,TRUE
19.99,Standard,TRUE
22.46,Standard,TRUE
10.14,Standard,TRUE
5.07,Standard,TRUE
8.63,Standard,TRUE
88.64,Standard,TRUE
89.99,Standard,TRUE
97.37,Standard,TRUE
53.41,Standard,FALSE
4.77,Standard,FALSE
35.78,Standard,FALSE
50.72,Standard,TRUE
59.99,Standard,TRUE
29.99,Standard,TRUE
60.87,Standard,TRUE
6.99,Standard,FALSE
29.99,Standard,FALSE
19.99,Standard,TRUE
49.99,Standard,TRUE
4.06,Standard,FALSE
49.99,Standard,TRUE
40.58,Standard,TRUE
40.43,Standard,TRUE
202.92,Standard,TRUE
9.99,Standard,TRUE
12.04,Standard,FALSE
13.88,Standard,FALSE
29.99,Standard,FALSE
29.99,Standard,FALSE
5.2,Standard,FALSE
50.65,Standard,FALSE
4.99,Standard,TRUE
12.99,Standard,FALSE
9.65,Standard,FALSE
2.9,Standard,FALSE
59.39,Standard,FALSE
2.9,Standard,FALSE
21.77,Standard,FALSE
51.77,Standard,FALSE
24.99,Standard,TRUE
40.58,Standard,TRUE
14.06,Standard,FALSE
21.63,Standard,FALSE
32.45,Standard,FALSE
21.71,Standard,FALSE
11.26,Standard,FALSE
23.77,Standard,FALSE
41.95,Standard,FALSE
24.35,Standard,FALSE
66.63,Standard,FALSE
97.39,Standard,FALSE
38.6,Standard,FALSE
57.37,Standard,FALSE
15.38,Standard,FALSE
36.73,Standard,FALSE
25.63,Standard,FALSE
83.95,Standard,FALSE
99.69,Standard,FALSE
6.53,Standard,FALSE
9.8,Standard,FALSE
12.99,Standard,FALSE
15.21,Standard,TRUE
9.99,Standard,FALSE
5.06,Standard,TRUE
159.99,Standard,TRUE
19.99,Standard,TRUE
49.99,Standard,TRUE
12.99,Standard,TRUE
29.99,Standard,TRUE
10.81,Standard,TRUE
4.06,Standard,TRUE
40.91,Standard,FALSE
59.99,Standard,TRUE
46.22,Standard,FALSE
8.02,Standard,FALSE
40.58,Standard,TRUE
13.15,Standard,TRUE
39.99,Standard,TRUE
41.42,Standard,TRUE
119.99,Standard,FALSE
85.46,Standard,TRUE
49.99,Standard,TRUE
14.99,Standard,TRUE
16.01,Standard,FALSE
16.01,Standard,FALSE
23.86,Standard,FALSE
4.99,Standard,TRUE
35.5,Standard,TRUE
39.99,Standard,TRUE
3.79,Standard,FALSE
7.89,Standard,FALSE
4.19,Standard,FALSE
9.07,Standard,FALSE
16.84,Standard,FALSE
28.21,Standard,FALSE
5.35,Standard,FALSE
12.72,Standard,FALSE
99.99,Standard,FALSE
5.72,Standard,FALSE
104.6,Standard,FALSE
8.58,Standard,FALSE
21.44,Standard,FALSE
30.43,Standard,FALSE
72.48,Standard,TRUE
4.77,Standard,FALSE
55.93,Standard,FALSE
127.73,Standard,FALSE
69.99,Standard,TRUE
108.17,Standard,FALSE
50.72,Standard,TRUE
44.99,Standard,FALSE
27.97,Standard,FALSE
13.43,Standard,FALSE
5.07,Standard,FALSE
74.39,Standard,FALSE
51.8,Standard,FALSE
5.4,Standard,FALSE
141.14,Standard,FALSE
6.85,Standard,FALSE
39.99,Standard,TRUE
133.91,Standard,FALSE
12.92,Standard,FALSE
116.56,Standard,FALSE
206.66,Standard,FALSE
27.06,Standard,FALSE
57.17,Standard,FALSE
10.35,Standard,FALSE
20.74,Standard,FALSE
20.7,Standard,FALSE
51.8,Standard,FALSE
16.84,Standard,FALSE
20.97,Standard,FALSE
63.86,Standard,FALSE
6.88,Standard,FALSE
18.18,Standard,FALSE
12.9,Standard,FALSE
35.78,Standard,FALSE
7.88,Standard,FALSE
64.09,Standard,FALSE
13.43,Standard,FALSE
6.4,Standard,FALSE
37,Standard,FALSE
60.38,Standard,FALSE
13.43,Standard,FALSE
5.07,Standard,FALSE
1.23,Standard,FALSE
5.34,Standard,FALSE
4.62,Standard,FALSE
14.11,Standard,FALSE
27.06,Standard,FALSE
92.43,Standard,FALSE
10.14,Standard,FALSE
10.35,Standard,FALSE
29.69,Standard,FALSE
4.99,Standard,TRUE
11.22,Standard,FALSE
24.66,Standard,FALSE
29.31,Standard,FALSE
29.99,Standard,FALSE
14.99,Standard,FALSE
58.06,Standard,FALSE
7.89,Standard,FALSE
51.77,Standard,TRUE
38.85,Standard,TRUE
24.99,Standard,TRUE
36.24,Standard,FALSE
14.99,Standard,FALSE
40.99,Standard,FALSE
29.79,Standard,FALSE
75.73,Standard,FALSE
42.72,Standard,FALSE
108.58,Standard,FALSE
54.09,Standard,TRUE
5.18,Standard,FALSE
44.93,Standard,FALSE
57.78,Standard,FALSE
14.97,Standard,FALSE
8.71,Standard,FALSE
4.29,Standard,FALSE
79.99,Standard,FALSE
16.22,Standard,FALSE
34.65,Standard,TRUE
3.78,Standard,FALSE
80.88,Standard,FALSE
153.77,Standard,FALSE
3.25,Standard,FALSE
67.64,Standard,FALSE
39.99,Standard,FALSE
56.17,Standard,FALSE
6.76,Standard,FALSE
6.11,Standard,FALSE
25.88,Standard,FALSE
4.99,Standard,TRUE
11.93,Standard,FALSE
32.04,Standard,TRUE
5.06,Standard,FALSE
46.04,Standard,TRUE
44.54,Standard,FALSE
40.08,Standard,FALSE
33.78,Standard,FALSE
15.72,Standard,FALSE
53.41,Standard,TRUE
157.28,Standard,FALSE
3.95,Standard,FALSE
2.63,Standard,FALSE
47.17,Standard,FALSE
18.45,Standard,FALSE
19.99,Standard,FALSE
6.5,Standard,FALSE
28.21,Standard,FALSE
15.21,Standard,TRUE
13.18,Standard,TRUE
12.42,Standard,TRUE
20.28,Standard,FALSE
26.31,Standard,FALSE
4.62,Standard,FALSE
90.23,Standard,FALSE
96.41,Standard,FALSE
71.1,Standard,FALSE
25.33,Standard,FALSE
44.99,Standard,FALSE
54.09,Standard,FALSE
99.99,Standard,FALSE
177.29,Standard,FALSE
192.29,Standard,FALSE
199.99,Standard,FALSE
173.32,Standard,FALSE
39.99,Standard,FALSE
101.45,Standard,FALSE
12.99,Standard,FALSE
10.67,Standard,FALSE
15.97,Standard,FALSE
123.01,Standard,FALSE
32.46,Standard,FALSE
10.85,Standard,FALSE
29.99,Standard,FALSE
14.99,Standard,FALSE
11.32,Standard,FALSE
14.99,Standard,FALSE
11.91,Standard,FALSE
13.29,Standard,FALSE
12.9,Standard,FALSE
2.86,Standard,FALSE
8.12,Standard,FALSE
1.19,Standard,FALSE
13.45,Standard,FALSE
13.18,Standard,TRUE
12.99,Standard,TRUE
54.28,Standard,FALSE
19.52,Standard,FALSE
6.45,Standard,FALSE
71.46,Standard,FALSE
16.84,Standard,FALSE
19.99,Standard,FALSE
117.69,Standard,FALSE
171.34,Standard,FALSE
16.22,Standard,FALSE
67.64,Standard,FALSE
64.75,Standard,FALSE
21.71,Standard,TRUE
44,Standard,FALSE
6.76,Standard,TRUE
19.99,Standard,FALSE
14.99,Standard,FALSE
14.99,Standard,FALSE
14.99,Standard,FALSE
19.99,Standard,FALSE
14.99,Standard,FALSE
14.99,Standard,FALSE
14.99,Standard,FALSE
14.99,Standard,FALSE
14.99,Standard,FALSE
14.99,Standard,FALSE
19.99,Standard,FALSE
14.99,Standard,FALSE
14.99,Standard,FALSE
14.99,Standard,FALSE
29.03,Standard,FALSE
4.93,Standard,FALSE
4.99,Standard,TRUE
10.35,Standard,FALSE
4.29,Standard,FALSE
11.69,Standard,FALSE
16.01,Standard,FALSE
3.19,Standard,TRUE
39.31,Standard,TRUE
61.66,Standard,FALSE
17.89,Standard,FALSE
23.11,Standard,FALSE
28.08,Standard,FALSE
32.45,Standard,FALSE
29.99,Standard,FALSE
29.99,Standard,FALSE
32.56,Standard,FALSE
36.24,Standard,FALSE
37.38,Standard,FALSE
40.58,Standard,FALSE
110.99,Standard,FALSE
29.82,Standard,FALSE
65.14,Standard,FALSE
56.17,Standard,FALSE
121.75,Standard,FALSE
42.72,Standard,FALSE
10.85,Standard,FALSE
72.48,Standard,FALSE
12.04,Standard,FALSE
13.98,Standard,FALSE
14.99,Standard,FALSE
37.38,Standard,FALSE
8.98,Standard,FALSE
21.71,Standard,FALSE
11.93,Standard,TRUE
13.45,Standard,TRUE
11.22,Standard,TRUE
12.99,Standard,TRUE
9.99,Standard,TRUE
107.35,Standard,TRUE
128.19,Standard,TRUE
104,Standard,TRUE
13.02,Standard,TRUE
82.22,Standard,TRUE
126.63,Standard,TRUE
19.99,Standard,FALSE
39.99,Standard,FALSE
10.81,Standard,FALSE
19.99,Standard,FALSE
39.99,Standard,FALSE
43.27,Standard,FALSE
92.29,Standard,FALSE
3.78,Standard,FALSE
79.99,Standard,FALSE
64.91,Standard,FALSE
44.99,Standard,FALSE
54.09,Standard,FALSE
5.4,Standard,FALSE
3.99,Standard,FALSE
43.27,Standard,FALSE
41.95,Standard,FALSE
61.66,Standard,FALSE
32.5,Standard,FALSE
75.45,Standard,FALSE
65.75,Standard,FALSE
49.99,Standard,TRUE
10.35,Standard,FALSE
10.35,Standard,FALSE
19.99,Standard,FALSE
40.58,Standard,FALSE
54.28,Standard,TRUE
54.28,Standard,TRUE
54.28,Standard,TRUE
54.28,Standard,TRUE
8.39,Standard,FALSE
19.99,Standard,TRUE
56.17,Standard,FALSE
48.85,Standard,FALSE
85.75,Standard,FALSE
84.18,Standard,FALSE
29.99,Standard,FALSE
99.99,Standard,TRUE
26.7,Standard,TRUE
26.7,Standard,TRUE
23.95,Standard,FALSE
50.72,Standard,FALSE
47.7,Standard,FALSE
108.58,Standard,FALSE
32.56,Standard,FALSE
22.46,Standard,FALSE
19.99,Standard,TRUE
27.14,Standard,TRUE
49.99,Standard,TRUE
11.43,Standard,FALSE
26.55,Standard,FALSE
61.52,Standard,FALSE
59.71,Standard,TRUE
27.97,Standard,FALSE
62.36,Standard,FALSE
4.26,Standard,FALSE
11.88,Standard,FALSE
14.29,Standard,FALSE
56.17,Standard,FALSE
49.99,Standard,TRUE
79.99,Standard,FALSE
39.99,Standard,FALSE
19.99,Standard,FALSE
15.29,Standard,FALSE
27.51,Standard,FALSE
65.14,Standard,FALSE
14.99,Standard,FALSE
10.14,Standard,FALSE
39.99,Standard,FALSE
16.99,Standard,FALSE
32.56,Standard,FALSE
59.99,Standard,FALSE
19.99,Standard,FALSE
19.99,Standard,FALSE
17.42,Standard,FALSE
14.99,Standard,FALSE
11.4,Standard,FALSE
9.99,Standard,FALSE
9.99,Standard,FALSE
6.99,Standard,FALSE
69.99,Standard,FALSE
47.9,Standard,FALSE
6.73,Standard,FALSE
2.97,Standard,FALSE
3.14,Standard,FALSE
43.27,Standard,FALSE
43.27,Standard,FALSE
14.85,Standard,FALSE
17.82,Standard,FALSE
28.58,Standard,FALSE
50.44,Standard,FALSE
3.78,Standard,FALSE
21.71,Standard,FALSE
21.77,Standard,FALSE
76,Standard,FALSE
5.18,Standard,FALSE
31.06,Standard,FALSE
75.73,Standard,FALSE
84.66,Standard,FALSE
2.9,Standard,FALSE
29.03,Standard,FALSE
31.93,Standard,FALSE
4.35,Standard,FALSE
8.98,Standard,FALSE
9.87,Standard,FALSE
42.88,Standard,FALSE
4.99,Standard,FALSE
69.32,Standard,FALSE
74.24,Standard,FALSE
16.22,Standard,FALSE
13.24,Standard,FALSE
69.99,Standard,TRUE
197.31,Standard,TRUE
72.48,Standard,TRUE
51.8,Standard,TRUE
8.35,Standard,TRUE
32.56,Standard,TRUE
432.79,Standard,TRUE
322.05,Standard,TRUE
12.99,Standard,TRUE
72.55,Standard,FALSE
63.86,Standard,FALSE
33.63,Standard,FALSE
54.09,Standard,FALSE
31.06,Standard,FALSE
87.09,Standard,FALSE
21.36,Standard,FALSE
5.61,Standard,FALSE
2.71,Standard,FALSE
2.71,Standard,FALSE
55.21,Standard,FALSE
80.98,Standard,FALSE
100.41,Standard,FALSE
133.88,Standard,FALSE
89.99,Standard,FALSE
9.99,Standard,FALSE
6.2,Standard,FALSE
26.3,Standard,FALSE
11.74,Standard,TRUE
16.28,Standard,FALSE
28.58,Standard,FALSE
28.58,Standard,FALSE
54.09,Standard,FALSE
10.81,Standard,FALSE
96.14,Standard,FALSE
5.07,Standard,FALSE
8.12,Standard,TRUE
25.36,Standard,TRUE
5.42,Standard,FALSE
69.68,Standard,FALSE
81.16,Standard,FALSE
67.64,Standard,TRUE
34.99,Standard,FALSE
159.99,Standard,FALSE
155.34,Standard,TRUE
13.15,Standard,TRUE
14.97,Standard,FALSE
19.67,Standard,FALSE
23.84,Standard,FALSE
101.45,Standard,FALSE
20.29,Standard,FALSE
13.15,Standard,FALSE
108.23,Standard,FALSE
3.95,Standard,FALSE
20.28,Standard,FALSE
46.22,Standard,FALSE
172.65,Standard,FALSE
71.9,Standard,FALSE
72.57,Standard,FALSE
2.86,Standard,FALSE
114.66,Standard,FALSE
9.07,Standard,TRUE
3.36,Standard,FALSE
19.99,Standard,TRUE
24.66,Standard,TRUE
24.66,Standard,TRUE
61.66,Standard,TRUE
6.92,Standard,FALSE
24.99,Standard,FALSE
19.99,Standard,TRUE
69.99,Standard,TRUE
50.44,Standard,FALSE
14.06,Standard,FALSE
13.43,Standard,FALSE
3.95,Standard,FALSE
14.99,Standard,FALSE
43.42,Standard,FALSE
4.06,Standard,FALSE
9.87,Standard,TRUE
11.54,Standard,FALSE
42.88,Standard,FALSE
19.35,Standard,FALSE
13.45,Standard,FALSE
40.64,Standard,FALSE
113.97,Standard,FALSE
49.99,Standard,FALSE
6.76,Standard,FALSE
32.24,Standard,FALSE
2.38,Standard,FALSE
12.49,Standard,FALSE
43.42,Standard,FALSE
29.99,Standard,FALSE
7.89,Standard,TRUE
20.28,Standard,TRUE
8.39,Standard,TRUE
32.45,Standard,TRUE
49.99,Standard,TRUE
17.89,Standard,TRUE
26.7,Standard,TRUE
29.99,Standard,TRUE
11.22,Standard,TRUE
15.6,Standard,FALSE
39.99,Standard,TRUE
51.8,Standard,FALSE
19.99,Standard,TRUE
64.75,Standard,TRUE
21.71,Standard,FALSE
20.28,Standard,FALSE
35.78,Standard,FALSE
6.88,Standard,FALSE
19.99,Standard,FALSE
4.93,Standard,FALSE
6.76,Standard,FALSE
22.73,Standard,FALSE
3.95,Standard,FALSE
16.28,Standard,FALSE
67.4,Standard,FALSE
10.81,Standard,FALSE
9.99,Standard,FALSE
12.99,Standard,FALSE
39.99,Standard,FALSE
93.2,Standard,FALSE
36.24,Standard,FALSE
27.14,Standard,TRUE
24.99,Standard,FALSE
224.7,Standard,FALSE
123.99,Standard,FALSE
14.99,Standard,FALSE
25.33,Standard,FALSE
13.18,Standard,TRUE
108.58,Standard,FALSE
11.43,Standard,FALSE
33.71,Standard,FALSE
85.75,Standard,FALSE
61.01,Standard,FALSE
59.99,Standard,FALSE
6.76,Standard,TRUE
64.09,Standard,TRUE
25.33,Standard,FALSE
55.93,Standard,FALSE
21.71,Standard,FALSE
103.75,Standard,FALSE
92.08,Standard,FALSE
13.18,Standard,TRUE
59.99,Standard,FALSE
119.28,Standard,FALSE
47.71,Standard,FALSE
121.75,Standard,FALSE
71.57,Standard,TRUE
39.99,Standard,FALSE
34.99,Standard,FALSE
29.99,Standard,FALSE
20.7,Standard,TRUE
30.43,Standard,TRUE
38.85,Standard,TRUE
20.7,Standard,FALSE
32.45,Standard,FALSE
56.17,Standard,FALSE
22.46,Standard,FALSE
3.89,Standard,FALSE
3.99,Standard,FALSE
16.84,Standard,TRUE
25.88,Standard,TRUE
249.99,Standard,TRUE
65.77,Standard,FALSE
49.99,Standard,FALSE
40.58,Standard,FALSE
12.66,Standard,FALSE
12.33,Standard,FALSE
12.33,Standard,FALSE
34.99,Standard,FALSE
27.97,Standard,FALSE
34.66,Standard,FALSE
118.78,Standard,FALSE
46.04,Standard,FALSE
10.1,Standard,FALSE
10.1,Standard,FALSE
10.1,Standard,FALSE
10.1,Standard,FALSE
10.1,Standard,FALSE
10.1,Standard,FALSE
12.66,Standard,FALSE
71.46,Standard,FALSE
8.58,Standard,FALSE
2.86,Standard,FALSE
14.11,Standard,FALSE
56.54,Standard,FALSE
5.4,Standard,FALSE
19.99,Standard,TRUE
75.67,Standard,FALSE
99.99,Standard,FALSE
4.77,Standard,FALSE
51.02,Standard,FALSE
149.99,Standard,FALSE
108.58,Standard,FALSE
10.14,Standard,FALSE
10.14,Standard,FALSE
25.36,Standard,FALSE
50.72,Standard,FALSE
50.72,Standard,FALSE
20.29,Standard,FALSE
97.72,Standard,FALSE
15.21,Standard,FALSE
4.26,Standard,FALSE
62.13,Standard,FALSE
13.88,Standard,FALSE
59.39,Standard,FALSE
4.62,Standard,FALSE
22.46,Standard,FALSE
78.64,Standard,FALSE
46.21,Standard,FALSE
123.58,Standard,FALSE
97.37,Standard,FALSE
23.1,Standard,FALSE
43.27,Standard,FALSE
37,Standard,FALSE
18.5,Standard,FALSE
86.33,Standard,FALSE
161.76,Standard,FALSE
16.28,Standard,FALSE
21.63,Standard,FALSE
56.17,Standard,FALSE
69.33,Standard,FALSE
54.09,Standard,FALSE
86.86,Standard,FALSE
21.71,Standard,FALSE
20.29,Standard,FALSE
56.17,Standard,FALSE
54.28,Standard,TRUE
54.28,Standard,TRUE
9.07,Standard,TRUE
9.07,Standard,TRUE
7.09,Standard,TRUE
14.99,Standard,FALSE
14.99,Standard,FALSE
2.64,Standard,FALSE
6.08,Standard,FALSE
10.67,Standard,FALSE
2.38,Standard,FALSE
29.99,Standard,FALSE
53.41,Standard,FALSE
103.18,Standard,FALSE
162.87,Standard,FALSE
4.76,Standard,FALSE
3.19,Standard,FALSE
7.98,Standard,FALSE
11.99,Standard,FALSE
37,Standard,FALSE
92.68,Standard,FALSE
11.24,Standard,FALSE
39.99,Standard,FALSE
14.51,Standard,FALSE
58.44,Standard,FALSE
10.85,Standard,FALSE
67.64,Standard,FALSE
27.06,Standard,FALSE
23.86,Standard,FALSE
11.92,Standard,FALSE
39.99,Standard,FALSE
42.72,Standard,FALSE
93.1,Standard,FALSE
33.69,Standard,FALSE
6.99,Standard,FALSE
57.78,Standard,TRUE
60.87,Standard,FALSE
11.56,Standard,FALSE
9.99,Standard,FALSE
64.07,Standard,FALSE
35.78,Standard,FALSE
67.4,Standard,FALSE
85.46,Standard,FALSE
99.99,Standard,FALSE
124.27,Standard,FALSE
50.72,Standard,FALSE
19.99,Standard,FALSE
20.28,Standard,FALSE
27.42,Standard,FALSE
19.99,Standard,FALSE
17.33,Standard,FALSE
2.86,Standard,FALSE
9.54,Standard,FALSE
39.31,Standard,FALSE
3.78,Standard,FALSE
9.87,Standard,FALSE
88.94,Standard,FALSE
20.7,Standard,FALSE
7.88,Standard,FALSE
4.99,Standard,TRUE
86.46,Standard,FALSE
4.77,Standard,FALSE
12.99,Standard,FALSE
4.99,Standard,TRUE
13.53,Standard,TRUE
5.18,Standard,FALSE
19.99,Standard,FALSE
20.7,Standard,FALSE
27.14,Standard,FALSE
19.99,Standard,FALSE
10.13,Standard,FALSE
62.13,Standard,TRUE
6.68,Standard,FALSE
4.99,Standard,TRUE
5.18,Standard,TRUE
2.86,Standard,FALSE
20.7,Standard,FALSE
128.63,Standard,FALSE
119.99,Standard,FALSE
65.33,Standard,FALSE
4.99,Standard,TRUE
39.46,Standard,TRUE
46.76,Standard,FALSE
70.45,Standard,FALSE
11.99,Standard,FALSE
81.16,Standard,FALSE
50.8,Standard,FALSE
34.46,Standard,FALSE
70.45,Standard,FALSE
64.73,Standard,FALSE
2.9,Standard,FALSE
2.86,Standard,FALSE
126.2,Standard,FALSE
129.51,Standard,FALSE
20.7,Standard,TRUE
7.09,Standard,TRUE
3.99,Standard,FALSE
26.7,Standard,TRUE
11.74,Standard,TRUE
12.95,Standard,FALSE
26.31,Standard,FALSE
10.85,Standard,FALSE
8.58,Standard,FALSE
4.05,Standard,TRUE
14.11,Standard,FALSE
8.71,Standard,FALSE
12.99,Standard,FALSE
20.97,Standard,FALSE
13.47,Standard,FALSE
39.91,Standard,FALSE
30.43,Standard,FALSE
32.56,Standard,FALSE
30.43,Standard,FALSE
32.45,Standard,FALSE
23.86,Standard,FALSE
4.84,Standard,FALSE
108.58,Standard,FALSE
99.63,Standard,FALSE
22.54,Standard,FALSE
3.32,Standard,FALSE
99.99,Standard,FALSE
102.68,Standard,FALSE
19,Standard,FALSE
13.18,Standard,TRUE
5.06,Standard,TRUE
108.58,Standard,FALSE
3.49,Standard,FALSE
20.28,Standard,FALSE
53.41,Standard,TRUE
34.67,Standard,FALSE
72.48,Standard,FALSE
39.99,Standard,FALSE
20.83,Standard,FALSE
65.77,Standard,FALSE
86.34,Standard,FALSE
37.45,Standard,FALSE
22,Standard,FALSE
34.67,Standard,FALSE
42.72,Standard,FALSE
40.83,Standard,FALSE
42.72,Standard,FALSE
3.95,Standard,FALSE
36.61,Standard,FALSE
97.37,Standard,TRUE
23.86,Standard,TRUE
22.46,Standard,TRUE
4.33,Standard,TRUE
53.41,Standard,TRUE
24.99,Standard,TRUE
20.28,Standard,TRUE
25.33,Standard,TRUE
31.06,Standard,TRUE
12.99,Standard,TRUE
12.99,Standard,FALSE
3.95,Standard,FALSE
3.55,Standard,FALSE
49.99,Standard,FALSE
6.85,Standard,FALSE
206.38,Standard,FALSE
9.24,Standard,FALSE
5.24,Standard,FALSE
2.8,Standard,FALSE
4.99,Standard,TRUE
4.99,Standard,TRUE
20.7,Standard,TRUE
4.99,Standard,TRUE
2.38,Standard,FALSE
2.8,Standard,FALSE
2.9,Standard,FALSE
6.76,Standard,FALSE
4.99,Standard,TRUE
74.24,Standard,FALSE
19.99,Standard,FALSE
21.71,Standard,FALSE
32.45,Standard,FALSE
50.72,Standard,TRUE
10.85,Standard,FALSE
43.27,Standard,FALSE
28.08,Standard,FALSE
10.35,Standard,FALSE
43.42,Standard,TRUE
49.99,Standard,TRUE
9.99,Standard,FALSE
49.99,Standard,FALSE
271.45,Standard,FALSE
63.32,Standard,FALSE
160.24,Standard,FALSE
64.91,Standard,FALSE
29.99,Standard,FALSE
57.78,Standard,FALSE
17.33,Standard,FALSE
10.85,Standard,FALSE
66.15,Standard,FALSE
35.78,Standard,TRUE
9.07,Standard,FALSE
162.29,Standard,FALSE
15.21,Standard,TRUE
19.99,Standard,TRUE
38.85,Standard,TRUE
40.58,Standard,FALSE
13.15,Standard,TRUE
41.98,Standard,FALSE
32.88,Standard,FALSE
20.29,Standard,FALSE
16.01,Standard,FALSE
13.53,Standard,TRUE
69.92,Standard,TRUE
71.02,Standard,TRUE
12.66,Standard,FALSE
39.46,Standard,TRUE
37,Standard,TRUE
42.72,Standard,TRUE
19.99,Standard,TRUE
63.32,Standard,TRUE
21.63,Standard,TRUE
3.57,Standard,FALSE
7.98,Standard,FALSE
93.2,Standard,FALSE
35.78,Standard,TRUE
12.33,Standard,TRUE
182.63,Standard,FALSE
50.72,Standard,FALSE
39.31,Standard,FALSE
28.89,Standard,FALSE
50.72,Standard,FALSE
2.38,Standard,FALSE
12.66,Standard,FALSE
32.04,Standard,FALSE
49.99,Standard,FALSE
39.99,Standard,FALSE
60.87,Standard,FALSE
74.99,Standard,FALSE
21.44,Standard,FALSE
43.42,Standard,FALSE
44.99,Standard,FALSE
35.63,Standard,FALSE
13.88,Standard,FALSE
15.52,Standard,TRUE
39.99,Standard,TRUE
29.99,Standard,FALSE
19.99,Standard,FALSE
113.97,Standard,FALSE
30.83,Standard,FALSE
30.83,Standard,FALSE
149.99,Standard,FALSE
16.01,Standard,FALSE
108.23,Standard,FALSE
4.62,Standard,FALSE
69.99,Standard,FALSE
112.35,Standard,FALSE
51.77,Standard,TRUE
101.11,Standard,TRUE
118.39,Standard,TRUE
110.99,Standard,TRUE
138.87,Standard,TRUE
13.15,Standard,TRUE
49.33,Standard,TRUE
65.77,Standard,TRUE
85.46,Standard,TRUE
119.43,Standard,TRUE
9.99,Standard,TRUE
29.99,Standard,TRUE
4.99,Standard,TRUE
11.27,Standard,FALSE
31.44,Standard,FALSE
42.51,Standard,FALSE
129.99,Standard,FALSE
11.43,Standard,FALSE
11.21,Standard,FALSE
27.1,Standard,FALSE
61.41,Standard,FALSE
57.77,Standard,FALSE
12.33,Standard,FALSE
101.31,Standard,FALSE
49.33,Standard,FALSE
41.66,Standard,FALSE
12.95,Standard,FALSE
93.2,Standard,TRUE
56.17,Standard,TRUE
42.72,Standard,TRUE
10.67,Standard,FALSE
24.99,Standard,FALSE
34.15,Standard,FALSE
11.99,Standard,FALSE
44.99,Standard,FALSE
37,Standard,FALSE
4.45,Standard,FALSE
50.72,Standard,TRUE
29.99,Standard,TRUE
75.67,Standard,FALSE
69.99,Standard,FALSE
32.45,Standard,FALSE
128.63,Standard,FALSE
7.07,Standard,FALSE
58.06,Standard,FALSE
71.46,Standard,FALSE
21.71,Standard,TRUE
54.28,Standard,FALSE
32.66,Standard,FALSE
3.99,Standard,FALSE
9.99,Standard,FALSE
12.33,Standard,FALSE
29.99,Standard,FALSE
20.7,Standard,FALSE
3.14,Standard,FALSE
16.28,Standard,FALSE
96.73,Standard,FALSE
6.76,Standard,FALSE
14.99,Standard,FALSE
4.84,Standard,FALSE
24.18,Standard,FALSE
49.99,Standard,FALSE
38.73,Standard,FALSE
27.59,Standard,FALSE
72.17,Standard,FALSE
83.32,Standard,FALSE
55.45,Standard,FALSE
13.15,Standard,TRUE
92.43,Standard,TRUE
10.81,Standard,TRUE
83.02,Standard,FALSE
192.29,Standard,FALSE
129.99,Standard,FALSE
59.64,Standard,TRUE
56.17,Standard,TRUE
42.04,Standard,FALSE
3.99,Standard,TRUE
8.63,Standard,TRUE
46.04,Standard,TRUE
277.76,Standard,TRUE
4.33,Standard,TRUE
115.54,Standard,TRUE
129.99,Standard,TRUE
349.66,Standard,TRUE
141.14,Standard,FALSE
12.99,Standard,TRUE
20.7,Standard,TRUE
21.63,Standard,TRUE
10.81,Standard,TRUE
44.54,Standard,FALSE
29.99,Standard,FALSE
12.99,Standard,FALSE
109.04,Standard,FALSE
124.32,Standard,FALSE
19,Standard,FALSE
116.12,Standard,FALSE
19.99,Standard,FALSE
16.84,Standard,FALSE
15.21,Standard,TRUE
4.99,Standard,TRUE
12.99,Standard,TRUE
12.99,Standard,TRUE
19.99,Standard,TRUE
39.99,Standard,TRUE
47.71,Standard,FALSE
20.7,Standard,TRUE
33.86,Standard,FALSE
27.06,Standard,FALSE
18.86,Standard,FALSE
7.09,Standard,TRUE
8.86,Standard,TRUE
37.99,Standard,TRUE
121.75,Standard,TRUE
8.86,Standard,TRUE
86.65,Standard,TRUE
119.99,Standard,TRUE
21.36,Standard,FALSE
38.85,Standard,TRUE
64.75,Standard,TRUE
